code,company_id,exchange,sector_tse,price_jpy,price_date,change_pct,market_cap_oku,per,pbr,dividend_yield,updated_at
6334,1970,Standard,機械,450,2026-06-12,0,48,192.3077,1.5789917,1.3333334000000001,2026-06-14T03:21:09.272Z
6335,1971,Standard,機械,517,2026-06-12,1.5717093,41,3.94777,0.44590724,0,2026-06-14T03:21:09.272Z
6336,1972,Standard,機械,1750,2026-06-12,9.034267,140,15.822785,1.2894269,1.7445481999999999,2026-06-14T03:21:09.272Z
6337,1973,Standard,機械,2426,2026-06-12,3.7639008,126,28.010622,0.8977242,0,2026-06-14T03:21:09.272Z
6338,1974,Standard,機械,1495,2026-06-12,1.8392371,80,31.747717,0.8096973,2.7247956,2026-06-14T03:21:09.272Z
6339,1975,Prime,機械,1153,2026-06-12,-0.25951558,606,,0.54514027,3.8062282000000005,2026-06-14T03:21:09.272Z
6340,1976,Prime,機械,3915,2026-06-12,0.12787724,1083,12.062857,0.9585939,2.4936061,2026-06-14T03:21:09.272Z
6342,1977,Standard,機械,2678,2026-06-12,0.07473841,35,7.930115,0.48122737,2.9895367,2026-06-14T03:21:09.272Z
6343,1978,Standard,機械,129,2026-06-12,-0.7692308,58,3.3681462,0.34327593,0,2026-06-14T03:21:09.272Z
6345,1979,Prime,機械,1350,2026-06-12,0,872,13.404826,1.1559308,4.4444446,2026-06-14T03:21:09.272Z
6346,1980,Standard,機械,5740,2026-06-12,0,70,21.36768,0.54059994,0,2026-06-14T03:21:09.272Z
6347,1981,Standard,機械,240,2026-06-12,-1.6393442,23,27.554535,1.381136,0,2026-06-14T03:21:09.272Z
6349,1982,Prime,機械,1454,2026-06-12,1.6783217,772,10.470978,0.62779653,0,2026-06-14T03:21:09.272Z
6351,1983,Prime,機械,2102,2026-06-12,1.4968615,1006,19.531685,0.98802984,1.30371805,2026-06-14T03:21:09.272Z
6356,1984,Standard,機械,1416,2026-06-12,2.7576196,202,11.507517,3.6978424,0.29027576,2026-06-14T03:21:09.272Z
6357,1985,Standard,機械,2373,2026-06-12,-0.16827935,421,8.568953,0.83891016,3.7862852,2026-06-14T03:21:09.272Z
6358,1986,Prime,機械,2033,2026-06-12,0.14778325,174,9.871807,0.55178696,5.270936,2026-06-14T03:21:09.272Z
6360,1987,Standard,機械,4400,2026-06-12,1.8518518,62,8.417509,2.569076,0.9259259000000001,2026-06-14T03:21:09.272Z
6361,1988,Prime,機械,5506,2026-06-12,5.016212,25160,33.112823,2.0039606,0.5721915,2026-06-14T03:21:09.272Z
6363,1989,Prime,機械,2695,2026-06-12,2.8625953,696,12.004989,1.1787316,2.4045799999999997,2026-06-14T03:21:09.272Z
6364,1990,Prime,機械,1702,2026-06-12,2.2222223,459,8.30568,1.0187987,4.3243244,2026-06-14T03:21:09.272Z
6365,1991,Standard,機械,5690,2026-06-12,3.4545455,236,9.025299,0.7703262,0,2026-06-14T03:21:09.272Z
6366,1992,Standard,建設業,708,2026-06-12,5.9880238,1835,8.725659,1.6115742,0,2026-06-14T03:21:09.272Z
6367,1993,Prime,機械,23030,2026-06-12,-0.17338535,64101,24.509909,2.0721552,1.4737755,2026-06-14T03:21:09.272Z
6368,1994,Prime,機械,15160,2026-06-12,6.311361,6971,24.570105,4.8761363,1.4025246,2026-06-14T03:21:09.272Z
6369,1995,Prime,機械,2141,2026-06-12,0.7055503,334,13.020739,0.8279394,0,2026-06-14T03:21:09.272Z
6370,1996,Prime,機械,8383,2026-06-12,3.1753845,9129,23.147867,2.6889446,1.3784615,2026-06-14T03:21:09.272Z
6371,1997,Prime,機械,2534,2026-06-12,-0.07886436,2636,8.568916,0.88952416,3.154574,2026-06-14T03:21:09.272Z
6376,1998,Prime,精密機器,3600,2026-06-12,0.8403362,2350,17.482517,1.438158,1.1204482,2026-06-14T03:21:09.272Z
6378,1999,Standard,機械,1170,2026-06-12,3.0837004,225,10.162425,1.093222,3.6123347,2026-06-14T03:21:09.272Z
6379,2000,Prime,建設業,2232,2026-06-12,0.9954752,1205,11.520595,1.317807,5.2941177,2026-06-14T03:21:09.272Z
6380,2001,Standard,機械,4795,2026-06-12,-0.6217617,73,53.18913,3.2513876,0,2026-06-14T03:21:09.272Z
6381,2002,Prime,機械,1610,2026-06-12,-0.5558987,633,11.833884,1.2507488,5.373687299999999,2026-06-14T03:21:09.272Z
6382,2003,Standard,機械,1231,2026-06-12,0.98441344,199,7.3854094,0.5734488,5.4963086,2026-06-14T03:21:09.272Z
6383,2004,Prime,機械,6568,2026-06-12,2.9628468,24151,32.46824,5.2694664,1.2227622,2026-06-14T03:21:09.272Z
6384,2005,Standard,機械,1604,2026-06-12,-0.803958,99,11.415558,0.8138385,4.3290045,2026-06-14T03:21:09.272Z
6387,2006,Prime,機械,12300,2026-06-12,9.919571,988,56.818184,7.115642,0,2026-06-14T03:21:09.272Z
6390,2007,Prime,機械,1208,2026-06-12,2.1996615,135,3.029391,0.31820205,5.922166,2026-06-14T03:21:09.272Z
6391,2008,Standard,機械,3825,2026-06-12,1.1904762,63,8.741259,0.746575,0,2026-06-14T03:21:09.272Z
6392,2009,Standard,機械,7340,2026-06-12,1.3812155,176,10.142044,0.96998185,3.038674,2026-06-14T03:21:09.272Z
6393,2010,Standard,機械,2834,2026-06-12,0.85409254,101,8.605873,0.42953074,0,2026-06-14T03:21:09.272Z
6395,2011,Prime,機械,1268,2026-06-12,0.7148531,1603,8.756302,0.7784791,3.494837,2026-06-14T03:21:09.272Z
6396,2012,Standard,機械,3865,2026-06-09,0,43,9.84262,1.1238723,0,2026-06-14T03:21:09.272Z
6400,2013,Standard,機械,260,2026-06-12,-0.38314176,21,9.122807,0.52518994,2.6819924,2026-06-14T03:21:09.272Z
6402,2014,Standard,機械,1313,2026-06-12,0.61302686,64,6.1727233,2.9429564,0.7073562999999999,2026-06-14T03:21:09.272Z
6403,2015,Standard,機械,4015,2026-06-12,0,171,14.0056505,1.462831,0,2026-06-14T03:21:09.272Z
6405,2016,Standard,機械,1020,2026-06-12,2.3069208,114,20.039291,0.8865611,3.5105313999999996,2026-06-14T03:21:09.272Z
6407,2017,Prime,機械,6640,2026-06-12,7.9674797,4438,32.68038,2.8904076,1.3170731,2026-06-14T03:21:09.272Z
6408,2018,Standard,機械,4180,2026-06-12,-1.6470588,63,4.1614814,0.3148887,2.3529412,2026-06-14T03:21:09.272Z
6412,2019,Prime,機械,2088,2026-06-12,0.28818443,2059,17.636625,0.82810515,3.8424592,2026-06-14T03:21:09.272Z
6413,2020,Prime,機械,980,2026-06-12,0.30706242,616,14.26492,0.8961663,5.117707299999999,2026-06-14T03:21:09.272Z
6417,2021,Prime,機械,1597,2026-06-12,-0.49844235,3154,7.107254,1.2618481,5.6074765,2026-06-14T03:21:09.272Z
6418,2022,Prime,機械,971,2026-06-12,1.1458334,263,5.608502,0.73480666,4.1666668,2026-06-14T03:21:09.272Z
6419,2023,Prime,機械,2981,2026-06-12,0.23537323,542,8.284928,0.64165276,0,2026-06-14T03:21:09.272Z
6420,2024,Prime,機械,3400,2026-06-12,0.1472754,1363,11.086474,1.2031543,2.4153166,2026-06-14T03:21:09.272Z
6424,2025,Standard,機械,872,2026-06-12,0.22988506,36,7.7222815,0.57947594,0,2026-06-14T03:21:09.272Z
6425,2026,Standard,機械,681,2026-06-12,1.0385756,528,,0.4160494,5.9347183,2026-06-14T03:21:09.272Z
6428,2027,Standard,機械,311,2026-06-12,0.32258064,70,11.722578,0.37495992,0,2026-06-14T03:21:09.272Z
6430,2028,Prime,機械,2086,2026-06-12,0.6756757,304,5.274203,0.6114982,0,2026-06-14T03:21:09.272Z
6432,2029,Prime,機械,7380,2026-06-12,1.2345679,3409,12.062766,1.8236482,2.8806584,2026-06-14T03:21:09.272Z
6433,2030,Standard,機械,1020,2026-06-12,1.5936255,64,,3.029835,0,2026-06-14T03:21:09.272Z
6436,2031,Prime,機械,3588,2026-06-12,-0.25020853,2485,12.531433,1.792686,5.00417,2026-06-14T03:21:09.272Z
6440,2032,Prime,機械,504,2026-06-12,3.7037036,149,10.730253,0.4627789,2.0576132,2026-06-14T03:21:09.272Z
6444,2033,Standard,機械,148,2026-06-12,-0.67114097,166,60.1626,0.5716625,0,2026-06-14T03:21:09.272Z
6445,2034,Prime,機械,1271,2026-06-12,1.2749004,213,38.01974,0.61603576,4.3824703,2026-06-14T03:21:09.272Z
6448,2035,Prime,電気機器,3772,2026-06-12,-0.7107133,9347,15.2441,1.2300006,2.6322717,2026-06-14T03:21:09.272Z
6454,2036,Prime,機械,1647,2026-06-12,2.2346368,2962,21.504114,2.568345,2.2967102,2026-06-14T03:21:09.272Z
6455,2037,Prime,輸送用機器,2417,2026-06-12,-0.94262296,991,10.752736,0.97850645,2.6229508,2026-06-14T03:21:09.272Z
6457,2038,Prime,機械,3924,2026-06-12,-0.3808073,2034,14.224607,0.9501505,0,2026-06-14T03:21:09.272Z
6458,2039,Prime,機械,1235,2026-06-12,0.65199673,829,12.407072,1.3152667,0,2026-06-14T03:21:09.272Z
6459,2040,Prime,機械,1688,2026-06-12,1.5643803,829,16.420233,1.1844633,0.6016847,2026-06-14T03:21:09.272Z
6460,2041,Prime,機械,2190.5,2026-06-12,-2.3406153,4441,,1.2507573,2.452073,2026-06-14T03:21:09.272Z
6463,2042,Prime,機械,1412,2026-06-12,0.14184397,910,9.871366,0.52206326,0,2026-06-14T03:21:09.272Z
6464,2043,Prime,機械,363,2026-06-12,0.8333334,139,,0.3624936,0,2026-06-14T03:21:09.272Z
6465,2044,Prime,機械,5205,2026-06-12,-0.07679017,7226,19.304949,1.8684309,2.2077175,2026-06-14T03:21:09.272Z
6466,2045,Standard,機械,3695,2026-06-12,3.6465638,87,8.445908,0.66730887,1.1220196,2026-06-14T03:21:09.272Z
6467,2046,Standard,機械,325,2026-06-12,1.2461059,29,,0.2776399,1.2461059,2026-06-14T03:21:09.272Z
6469,2047,Standard,機械,2383,2026-06-12,0.5485232,255,30.960114,2.9305894,0.75949365,2026-06-14T03:21:09.272Z
6470,2048,Standard,機械,1112,2026-06-12,1.6453382,316,,0.49507704,0,2026-06-14T03:21:09.272Z
6471,2049,Prime,機械,1101.5,2026-06-12,1.2408088,5390,23.698364,0.8020937,3.125,2026-06-14T03:21:09.272Z
6472,2050,Prime,機械,411.6,2026-06-12,-0.21818033,2447,17.574722,0.8241956,2.6666667,2026-06-14T03:21:09.272Z
6473,2051,Prime,機械,1991.5,2026-06-12,1.1684024,6340,52.90914,0.80226916,3.048006,2026-06-14T03:21:09.272Z
6474,2052,Prime,機械,5510,2026-06-12,2.226345,1200,23.58531,0.68453264,1.8552875,2026-06-14T03:21:09.272Z
6479,2053,Prime,電気機器,4233,2026-06-12,-1.9912018,17000,17.15293,1.8909993,1.1576754,2026-06-14T03:21:09.272Z
6480,2054,Prime,機械,1857,2026-06-12,-1.9017432,1323,31.74359,1.5432471,1.5583729,2026-06-14T03:21:09.272Z
6481,2055,Prime,機械,7075,2026-06-12,1.1726011,7929,78.74235,3.1364973,3.5178035000000003,2026-06-14T03:21:09.272Z
6482,2056,Standard,機械,677,2026-06-12,0.74404764,212,79.36694,0.64818496,0,2026-06-14T03:21:09.272Z
6484,2057,Standard,機械,2311,2026-06-12,-3.7083333,186,8.467373,0.60233456,3.3333334999999997,2026-06-14T03:21:09.272Z
6485,2058,Standard,機械,1424,2026-06-12,0.92133236,290,10.881027,0.7223278,4.5712262,2026-06-14T03:21:09.272Z
6486,2059,Prime,機械,2826,2026-06-12,-0.7724719,1284,13.038062,0.9651775,0,2026-06-14T03:21:09.272Z
6488,2060,Standard,機械,913,2026-06-12,-0.21857925,116,7.8557906,0.63339394,0,2026-06-14T03:21:09.272Z
6490,2061,Prime,機械,9250,2026-06-12,7.308584,2115,23.809525,2.6647356,0,2026-06-14T03:21:09.272Z
6492,2062,Standard,機械,14310,2026-06-12,10.672853,230,20.92044,1.730457,0.72183297,2026-06-14T03:21:09.272Z
6493,2063,Standard,輸送用機器,465,2026-06-12,1.750547,134,6.0131903,0.43234658,0,2026-06-14T03:21:09.272Z
6494,2064,Standard,機械,88,2026-06-12,1.1494253,43,47.31183,0.7322472,0,2026-06-14T03:21:09.272Z
6495,2065,Standard,機械,142,2026-06-12,2.1582735,68,112.69841,2.2728,0,2026-06-14T03:21:09.272Z
6496,2066,Standard,機械,4575,2026-06-12,3.2731376,160,10.235357,0.57569903,1.12866815,2026-06-14T03:21:09.272Z
6497,2067,Standard,機械,1324,2026-06-12,-0.22607385,89,9.157559,0.5104008,3.014318,2026-06-14T03:21:09.272Z
6498,2068,Prime,機械,2259,2026-06-12,1.3913825,1964,17.122717,2.725759,0.6732495500000001,2026-06-14T03:21:09.272Z
6501,2069,Prime,電気機器,4657,2026-06-12,0.04296455,209416,26.38527,3.218394,1.0741139,2026-06-14T03:21:09.272Z
6503,2070,Prime,電気機器,5545,2026-06-12,1.817848,113475,27.933102,2.5425425,1.0099155,2026-06-14T03:21:09.272Z
6504,2071,Prime,電気機器,13515,2026-06-12,1.5783541,19950,20.325142,2.4895842,1.5031943,2026-06-14T03:21:09.272Z
6505,2072,Standard,電気機器,1936,2026-06-12,4.705246,175,8.038532,0.5622657,3.7858304,2026-06-14T03:21:09.272Z
6506,2073,Prime,電気機器,6335,2026-06-12,5.3025265,16431,46.728626,3.398042,1.1303191000000001,2026-06-14T03:21:09.272Z
6507,2074,Prime,電気機器,13410,2026-06-12,1.5140046,3784,26.109814,3.8255775,0,2026-06-14T03:21:09.272Z
6508,2075,Prime,電気機器,8900,2026-06-12,0.56497175,4037,17.094017,2.308559,1.7740114,2026-06-14T03:21:09.272Z
6513,2076,Standard,電気機器,1068,2026-06-12,1.1363636,56,,0.24647811,3.3143938,2026-06-14T03:21:09.272Z
6516,2077,Prime,電気機器,6280,2026-06-12,0.48000002,2230,25.773619,1.7431647,0,2026-06-14T03:21:09.272Z
6517,2078,Prime,電気機器,3630,2026-06-12,1.6806724,734,13.123171,0.89539844,2.8011205,2026-06-14T03:21:09.272Z
6518,2079,Standard,電気機器,1939,2026-06-12,-2.3173804,89,15.600612,0.70418036,1.2594459,2026-06-14T03:21:09.272Z
6521,2080,Growth,電気機器,4400,2026-06-12,-0.6772009,510,,10.84099,0,2026-06-14T03:21:09.272Z
6522,2081,Growth,電気機器,710,2026-06-12,-4.4414535,57,,3.2391248,0,2026-06-14T03:21:09.272Z
6523,2082,Prime,電気機器,1070,2026-06-12,-0.09337068,1354,23.418692,0.8373204,3.9215687999999997,2026-06-14T03:21:09.272Z
6524,2083,Standard,電気機器,5290,2026-06-12,2.123552,1370,46.084152,5.774485,0.6370656,2026-06-14T03:21:09.272Z
6525,2084,Prime,電気機器,8875,2026-06-12,10.35812,20737,68.96417,9.451695,0,2026-06-14T03:21:09.272Z
6526,2085,Prime,電気機器,2265,2026-06-12,-1.2641674,3969,45.86877,2.983773,2.179599,2026-06-14T03:21:09.272Z
6532,2086,Prime,サービス業,5545,2026-06-12,-3.6992009,8311,22.271759,7.194515,1.7367141,2026-06-14T03:21:09.272Z
6533,2087,Prime,サービス業,962,2026-06-12,-1.1305242,90,,1.3721256,1.2332991,2026-06-14T03:21:09.272Z
6535,2088,Prime,サービス業,489,2026-06-12,-0.60975605,274,11.324687,1.5998954,5.284553,2026-06-14T03:21:09.272Z
6537,2089,Growth,サービス業,354,2026-06-12,4.733728,25,232.89474,1.4618857,0,2026-06-14T03:21:09.272Z
6538,2090,Standard,サービス業,209,2026-06-12,-1.4150944,43,6.285714,1.5910475,0,2026-06-14T03:21:09.272Z
6539,2091,Prime,サービス業,948,2026-06-12,0,236,22.777512,2.4753833,5.907173,2026-06-14T03:21:09.272Z
6540,2092,Standard,サービス業,1493,2026-06-12,0.8783784,159,10.504467,1.1315149,5.135135,2026-06-14T03:21:09.272Z
6543,2093,Standard,サービス業,1155,2026-06-12,-0.5167959,46,6.807332,1.1383942,2.7562447,2026-06-14T03:21:09.272Z
6544,2094,Prime,サービス業,1617,2026-06-12,-2.2370012,2891,39.525787,11.756153,1.2696493,2026-06-14T03:21:09.272Z
6545,2095,Growth,サービス業,700,2026-06-12,-0.14265336,37,16.233767,2.0731466,0,2026-06-14T03:21:09.272Z
6546,2096,Standard,サービス業,1110,2026-06-12,1.369863,60,23.809525,1.0378187,2.283105,2026-06-14T03:21:09.272Z
6547,2097,Standard,サービス業,2075,2026-06-12,7.7922077,285,5.89271,2.159989,1.8181817999999998,2026-06-14T03:21:09.272Z
6548,2098,Growth,サービス業,102,2026-06-12,4.0816326,20,,2.3579998,0,2026-06-14T03:21:09.272Z
6549,2099,Standard,サービス業,2097,2026-06-12,1.9941634,58,9.389692,3.2214308,0,2026-06-14T03:21:09.272Z
6551,2100,Standard,サービス業,527,2026-06-12,2.131783,44,8.403764,1.9516205,2.7131783,2026-06-14T03:21:09.272Z
6552,2101,Standard,サービス業,182,2026-06-12,-3.1914895,32,,1.1231796,0,2026-06-14T03:21:09.272Z
6554,2102,Growth,サービス業,963,2026-06-12,-0.41365045,86,8.532696,1.9138927,4.653568,2026-06-14T03:21:09.272Z
6555,2103,Standard,サービス業,421,2026-06-12,-0.7075472,19,10.470033,0.6403636,0,2026-06-14T03:21:09.272Z
6557,2104,Growth,サービス業,607,2026-06-12,1.1666666,39,6.410392,1.2121551,0,2026-06-14T03:21:09.272Z
6558,2105,Growth,サービス業,654,2026-06-12,0.30674845,18,,1.7771401,0,2026-06-14T03:21:09.272Z
6560,2106,Prime,サービス業,1638,2026-06-12,0,72,10.695397,1.4352872,2.1367522,2026-06-14T03:21:09.272Z
6561,2107,Growth,サービス業,765,2026-06-12,-0.1305483,96,6.9350014,2.1671758,5.221932,2026-06-14T03:21:09.272Z
6562,2108,Growth,サービス業,890,2026-06-12,-2.090209,109,14.535358,1.1030099,0,2026-06-14T03:21:09.272Z
6563,2109,Growth,サービス業,481,2026-06-12,-1.0288066,25,22.074345,0.7900905,0,2026-06-14T03:21:09.272Z
6564,2110,Prime,サービス業,1945,2026-06-12,-2.7986007,538,18.657074,2.9875,0,2026-06-14T03:21:09.272Z
6566,2111,Standard,サービス業,1179,2026-06-12,0.34042552,187,11.848055,0.89803123,0,2026-06-14T03:21:09.272Z
6568,2112,Growth,サービス業,1229,2026-06-12,0,95,12.406623,1.9679744,0.8136696000000001,2026-06-14T03:21:09.272Z
6570,2113,Standard,サービス業,1612,2026-06-12,-0.61652285,96,8.59825,1.6349033,1.541307,2026-06-14T03:21:09.272Z
6571,2114,Prime,サービス業,1257,2026-06-12,0.56,169,15.221603,1.1086465,2.8000000000000003,2026-06-14T03:21:09.272Z
6572,2115,Prime,サービス業,204,2026-06-12,0,114,18.732782,1.0688574,2.4019608000000003,2026-06-14T03:21:09.272Z
6573,2116,Growth,サービス業,25,2026-06-12,4.166667,11,,1.8633077,0,2026-06-14T03:21:09.272Z
6574,2117,Growth,サービス業,85,2026-06-12,1.1904762,432,,3.8887365,0,2026-06-14T03:21:09.272Z
6577,2118,Growth,サービス業,2019,2026-06-12,0.54780877,31,,2.8455937,0.74701197,2026-06-14T03:21:09.272Z
6578,2119,Standard,サービス業,439,2026-06-12,4.028436,32,81.296295,3.0094051,0,2026-06-14T03:21:09.272Z
6579,2120,Growth,サービス業,350,2026-06-12,-4.6321526,13,,0.5303947,0,2026-06-14T03:21:09.272Z
6580,2121,Growth,サービス業,770,2026-06-12,4.477612,39,15.31424,1.1990072,0,2026-06-14T03:21:09.272Z
6584,2122,Prime,輸送用機器,918,2026-06-12,-4.5738044,329,21.549297,0.6847961,0,2026-06-14T03:21:09.272Z
6586,2123,Prime,機械,5481,2026-06-12,-0.29106784,14122,18.281578,1.4201494,2.7287612,2026-06-14T03:21:09.272Z
6588,2124,Prime,電気機器,3055,2026-06-12,-0.8116883,1619,,1.7208203,0.64935065,2026-06-14T03:21:09.272Z
6590,2125,Prime,電気機器,4565,2026-06-12,6.7836256,2996,26.81036,5.390018,1.4035088,2026-06-14T03:21:09.272Z
6592,2126,Prime,電気機器,1523.5,2026-06-12,-0.3271181,3742,14.388931,1.1071368,3.4674518,2026-06-14T03:21:09.272Z
6594,2127,Prime,電気機器,2627,2026-06-12,3.100471,30114,25.062012,1.7115422,0.7849294,2026-06-14T03:21:09.272Z
6597,2128,Growth,電気機器,4280,2026-06-12,-3.3860047,166,34.014145,5.5948005,0.63205417,2026-06-14T03:21:09.272Z
6599,2129,Standard,電気機器,2973,2026-06-12,3.4086957,45,12.315148,0.87911004,0,2026-06-14T03:21:09.272Z
6612,2130,Growth,電気機器,568,2026-06-12,-0.8726004,48,,1.9156765,0,2026-06-14T03:21:09.272Z
6613,2131,Growth,電気機器,2620,2026-06-12,8.7588215,1096,,22.35743,0,2026-06-14T03:21:09.272Z
6614,2132,Standard,電気機器,764,2026-06-12,0.2624672,34,,1.4644066,0,2026-06-14T03:21:09.272Z
6615,2133,Prime,電気機器,225,2026-06-12,0,63,26.53302,0.3701297,0,2026-06-14T03:21:09.272Z
6616,2134,Prime,電気機器,2274,2026-06-12,-0.655308,241,20.789907,1.2838935,0,2026-06-14T03:21:09.272Z
6617,2135,Prime,電気機器,7080,2026-06-12,0.9985735,1130,17.21162,1.6731777,1.7118402000000001,2026-06-14T03:21:09.272Z
6619,2136,Prime,電気機器,207,2026-06-12,-10.775862,125,,0.2919181,0,2026-06-14T03:21:09.272Z
6620,2137,Prime,不動産業,601,2026-06-12,-6.6770186,240,,0.9809666,0,2026-06-14T03:21:09.272Z
6622,2138,Prime,電気機器,14970,2026-06-12,3.67036,3534,25.316242,2.2943342,1.2465374,2026-06-14T03:21:09.272Z
6625,2139,Standard,不動産業,324,2026-06-12,0.621118,358,19.877302,1.8901497,5.590062199999999,2026-06-14T03:21:09.272Z
6626,2140,Standard,電気機器,1980,2026-06-12,0,190,7.168459,0.7965464,2.3737372999999997,2026-06-14T03:21:09.272Z
6627,2141,Standard,電気機器,9730,2026-06-12,6.923077,885,26.246933,4.010182,0,2026-06-14T03:21:09.272Z
6629,2142,Standard,電気機器,906,2026-06-12,-0.22026432,122,,0.9945552,2.202643,2026-06-14T03:21:09.272Z
6630,2143,Prime,電気機器,721,2026-06-12,0,397,,1.6360224,1.8723994000000002,2026-06-14T03:21:09.272Z
6632,2144,Prime,電気機器,1078,2026-06-12,-2.8391168,1533,9.662096,1.0592502,1.6223524,2026-06-14T03:21:09.272Z
6633,2145,Standard,電気機器,328,2026-06-12,0,31,11.807055,0.95187795,3.0487805999999997,2026-06-14T03:21:09.272Z
6634,2146,Standard,電気機器,57,2026-06-12,-6.557377,26,,0.8494278,0,2026-06-14T03:21:09.272Z
6635,2147,Standard,電気機器,727,2026-06-12,-0.6830601,48,23.145494,0.66370934,2.1857923,2026-06-14T03:21:09.272Z
6637,2148,Standard,電気機器,3540,2026-06-12,6.3063064,434,10.822378,0.7836246,0,2026-06-14T03:21:09.272Z
6638,2149,Prime,電気機器,1783,2026-06-12,1.3644116,516,7.6569614,1.2943635,2.842524,2026-06-14T03:21:09.272Z
6643,2150,Standard,電気機器,4845,2026-06-12,0.7276507,225,8.598506,0.9303524,2.9106028,2026-06-14T03:21:09.272Z
6644,2151,Prime,電気機器,1402,2026-06-12,-0.9887005,618,11.037632,1.0884308,2.7542372999999998,2026-06-14T03:21:09.272Z
6645,2152,Prime,電気機器,5490,2026-06-12,-1.5776263,10795,31.546286,1.2914402,1.8644675999999998,2026-06-14T03:21:09.272Z
6647,2153,Standard,電気機器,2570,2026-06-11,0,34,5.276991,0.5616814,0,2026-06-14T03:21:09.272Z
6648,2154,Standard,電気機器,1601,2026-06-12,1.5862944,256,13.054468,3.2563748,0.63451775,2026-06-14T03:21:09.272Z
6651,2155,Prime,電気機器,4350,2026-06-12,0.6944445,1650,14.367816,1.3339368,0,2026-06-14T03:21:09.272Z
6652,2156,Prime,電気機器,3095,2026-06-12,0.97879285,915,23.584547,1.3073939,0,2026-06-14T03:21:09.272Z
6653,2157,Prime,電気機器,2218,2026-06-12,1.2785388,300,14.706272,1.5571992,2.283105,2026-06-14T03:21:09.272Z
6654,2158,Standard,電気機器,1064,2026-06-12,0,55,24.094202,0.52747583,0,2026-06-14T03:21:09.272Z
6656,2159,Standard,電気機器,1316,2026-06-12,2.015504,53,68.50599,4.509676,0.23255814,2026-06-14T03:21:09.272Z
6658,2160,Standard,電気機器,422,2026-06-12,0.9569378,63,4.8239594,0.5772898,8.373206,2026-06-14T03:21:09.272Z
6659,2161,Standard,電気機器,56,2026-06-12,0,42,,1.661721,0,2026-06-14T03:21:09.272Z
6662,2162,Standard,電気機器,218,2026-06-12,0.4608295,32,,2.1612406,0,2026-06-14T03:21:09.272Z
6663,2163,Standard,電気機器,305,2026-06-12,0.32894737,18,13.3537655,0.68049973,0.9868421,2026-06-14T03:21:09.272Z
6664,2164,Standard,電気機器,243,2026-06-12,-0.40983605,36,,0.36278242,0,2026-06-14T03:21:09.272Z
6666,2165,Standard,電気機器,952,2026-06-12,-7.392996,78,,1.7084446,0,2026-06-14T03:21:09.272Z
6668,2166,Standard,電気機器,2948,2026-06-12,2.2900765,252,15.361367,1.7996998,0.7980569,2026-06-14T03:21:09.272Z
6670,2167,Standard,電気機器,2186,2026-06-12,0.09157509,2059,14.244754,2.0521429,0,2026-06-14T03:21:09.272Z
6674,2168,Prime,電気機器,6197,2026-06-12,-1.5880578,6217,19.762732,1.575217,1.4292520499999999,2026-06-14T03:21:09.272Z
6675,2169,Standard,電気機器,1918,2026-06-12,2.1299255,334,24.272337,1.1032379,0,2026-06-14T03:21:09.272Z
6676,2170,Standard,電気機器,2541,2026-06-12,-0.3529412,602,7.9428587,1.4511334,0,2026-06-14T03:21:09.272Z
6677,2171,Standard,電気機器,3235,2026-06-12,2.2116904,336,11.560591,0.9447752,4.107425,2026-06-14T03:21:09.272Z
6678,2172,Standard,電気機器,2009,2026-06-12,2.5,134,12.936253,0.9459807,0,2026-06-14T03:21:09.272Z
6694,2173,Standard,電気機器,641,2026-06-12,-0.46583852,28,,0.5032594,4.9689442,2026-06-14T03:21:09.272Z
6696,2174,Growth,電気機器,239,2026-06-12,0,12,,3.7455533,0,2026-06-14T03:21:09.272Z
6699,2175,Standard,電気機器,467,2026-06-12,0,51,4.9628057,0.3024633,0,2026-06-14T03:21:09.272Z
6701,2176,Prime,電気機器,3879,2026-06-12,-3.025,51532,19.120619,2.3422287,0.95,2026-06-14T03:21:09.272Z
6702,2177,Prime,電気機器,3260,2026-06-12,-3.1779032,56554,18.867924,2.7928965,1.4850014999999999,2026-06-14T03:21:09.272Z
6703,2178,Prime,電気機器,2972,2026-06-12,1.5027323,2578,11.99064,1.4296627,0,2026-06-14T03:21:09.272Z
6706,2179,Prime,電気機器,3180,2026-06-12,0.15748031,277,14.859119,0.7545495,3.1496063,2026-06-14T03:21:09.272Z
6707,2180,Prime,電気機器,8171,2026-06-12,4.4217253,1633,,1.3625038,0,2026-06-14T03:21:09.272Z
6718,2181,Prime,電気機器,2677,2026-06-12,0.48798797,438,17.761412,0.62561053,4.87988,2026-06-14T03:21:09.272Z
6721,2182,Standard,電気機器,78,2026-06-12,-1.2658228,43,,12.164691,0,2026-06-14T03:21:09.272Z
6723,2183,Prime,電気機器,4355,2026-06-12,2.182074,79013,,3.10979,0.6569685399999999,2026-06-14T03:21:09.272Z
6724,2184,Prime,電気機器,2765,2026-06-12,-1.0910392,8860,48.78264,1.0380547,2.6471114,2026-06-14T03:21:09.272Z
6727,2185,Prime,電気機器,858,2026-06-12,-1.2658228,1147,12.091319,3.0854208,2.6467204,2026-06-14T03:21:09.272Z
6728,2186,Prime,電気機器,8827,2026-06-12,7.1758137,4341,34.84388,1.8902843,1.9912578,2026-06-14T03:21:09.272Z
